ID	Prolif_1	Prolif_2	Prolif_3	Senes_1	Senes_2	Senes_3	Senes_MtD_1	Senes_MtD_2	Senes_MtD_3
ENSG00000229068	0	0	1.16	3.11	0	1.03	8.67	1.5	3.39
ENSG00000230039	3.87	2.64	4.64	0	2.13	1.03	2.89	0.75	3.39
ENSG00000136935	924.37	864.37	937.93	1125.38	923.01	1154.11	1922.42	1785.16	1866.62
ENSG00000253390	2.58	0	2.32	2.07	0	3.08	2.89	0.75	0.85
ENSG00000253395	3.87	0.88	1.16	3.11	1.06	2.06	0	0	0
ENSG00000136937	3214.64	3387.12	3384.89	2382.49	1839.63	2487.03	3026.17	2798.2	2889.32
ENSG00000008018	5998.09	6058.47	5727.38	4049.31	5199.89	3864.15	4930.29	6205.43	5463.45
ENSG00000140839	1.29	0	2.32	12.45	14.89	4.11	9.63	10.47	9.32
ENSG00000159335	10493.42	11206.85	9360.68	4209.04	5511.45	3833.32	3203.39	3758.12	3416.35
ENSG00000182158	7526.65	7708.06	7662.43	3564.92	2392.59	4007	6856.57	5604.64	5843.89
ENSG00000148690	764.28	715.76	785.86	761.32	899.61	784.13	661.67	686.83	675.31
ENSG00000165490	511.24	555.73	547.9	45.64	36.15	54.47	169.51	147.39	170.31
ENSG00000058335	46.48	53.64	45.27	43.56	32.96	26.72	9.63	8.98	12.71
ENSG00000136933	1052.18	1092.99	1020.34	861.93	953.84	800.58	950.62	1115.54	1076.93
ENSG00000126067	5104.7	5559.02	5364.05	3605.38	3975.95	3516.79	4193.49	4649.96	4216.21
ENSG00000126062	2082.42	2283.58	2215.96	2707.14	3799.43	2807.68	4588.38	4957.46	4812.72
ENSG00000166342	3.87	0.88	2.32	0	0	1.03	2.89	0.75	1.69
ENSG00000279030	1.29	1.76	4.64	2.07	1.06	2.06	0.96	0.75	0.85
ENSG00000121236	380.85	393.93	386.55	205.37	196.72	241.51	156.99	171.33	130.49
ENSG00000010295	1967.52	2025.94	2087.12	2946.74	3555.91	2780.96	632.78	712.27	732.08
ENSG00000010292	5100.83	5558.14	5274.67	1111.9	928.32	1265.1	1269.41	1134.99	1153.19
ENSG00000196381	5.16	20.22	13.93	34.23	54.23	31.86	88.61	65.09	55.08
ENSG00000169314	24.53	29.02	23.22	15.56	27.65	17.47	0	2.24	5.08
ENSG00000196387	336.96	317.43	356.37	272.79	217.99	268.23	781.1	670.37	705.81
ENSG00000164713	4357.2	5215.21	4491.13	3038.02	4018.48	2772.73	5080.54	6057.29	5258.4
ENSG00000242667	7.75	1.76	3.48	1.04	3.19	6.17	1.93	2.24	1.69
ENSG00000128510	2796.35	2622.11	2594.38	3862.61	4051.44	3644.22	7523.06	6351.33	6752.21
ENSG00000164715	691.99	675.31	767.29	594.33	383.88	610.45	1745.2	1233.75	1537.02
ENSG00000128512	1803.56	1735.77	1878.17	1263.33	915.56	1296.96	980.47	733.22	1021.86
ENSG00000120727	852.07	740.38	787.02	1052.78	942.15	1034.89	1880.04	1859.23	1930.17
ENSG00000120725	1331.04	1296.11	1242.05	3933.14	6811.96	4247.48	641.45	832.73	785.46
ENSG00000120729	5.16	5.28	3.48	1.04	3.19	3.08	1.93	2.24	2.54
ENSG00000251503	0	0	1.16	7.26	2.13	2.06	4.82	5.24	3.39
ENSG00000196653	173	175.86	181.08	96.46	119.1	127.43	326.5	374.09	405.86
ENSG00000196652	951.48	955.81	925.16	764.43	761.37	877.66	1579.54	1471.68	1602.26
ENSG00000178188	1438.2	1684.76	1561.27	2289.14	2338.35	2075.95	2119.86	2107.63	2086.08
ENSG00000196656	7.75	0.88	0	0	3.19	0	0.96	1.5	0
ENSG00000196655	1161.92	1321.61	1195.62	1162.72	1471.71	1253.79	1799.14	2173.47	1913.22
ENSG00000257225	1.29	0	0	2.07	0	6.17	0	0.75	0
ENSG00000178187	16.78	19.34	25.54	30.08	30.84	41.11	37.56	28.43	41.52
ENSG00000257221	3.87	4.4	9.29	13.48	10.63	10.28	8.67	15.71	10.17
ENSG00000257222	3.87	5.28	2.32	9.33	3.19	5.14	0	0	0
ENSG00000178184	513.83	467.79	431.82	671.08	756.06	714.25	607.74	602.29	596.51
ENSG00000159593	2166.33	2119.15	2191.59	1728.01	1753.5	1662.82	2004.29	2130.83	2122.51
ENSG00000159592	2181.83	2247.53	2214.8	2016.36	1922.58	2117.06	2184.39	2044.04	2164.03
ENSG00000159596	668.75	753.57	760.32	522.76	596.55	596.07	1075.82	1149.21	1021.86
ENSG00000005436	454.44	356.12	424.85	240.63	203.1	238.43	351.54	245.4	304.18
ENSG00000170161	1.29	5.28	5.8	3.11	10.63	12.33	9.63	2.99	5.08
ENSG00000037241	861.11	897.78	827.65	453.27	613.57	476.85	970.84	1218.79	1120.99
ENSG00000134308	19852.04	20069.45	19885.64	11291.17	10485.9	11410.55	13889.38	13590.74	13578.13
ENSG00000258900	47.77	54.52	45.27	24.89	20.2	25.69	49.12	62.85	58.46
ENSG00000203952	1.29	0.88	0	2.07	1.06	2.06	0.96	1.5	1.69
ENSG00000203950	1542.77	2041.77	1662.26	1279.93	1423.85	1253.79	2299.97	2546.81	2272.48
ENSG00000155592	376.98	346.45	369.13	292.5	243.51	329.89	762.8	641.19	748.17
ENSG00000231346	10.33	5.28	6.96	31.12	23.39	22.61	15.41	11.22	7.63
ENSG00000231344	9.04	1.76	4.64	2.07	3.19	2.06	0	0.75	0.85
ENSG00000231341	14.2	15.83	17.41	9.33	9.57	8.22	21.19	14.96	19.49
ENSG00000116199	3564.51	3575.29	3417.39	2800.49	2159.71	3002.94	2225.81	1856.99	2040.32
ENSG00000179580	1.29	0.88	1.16	2.07	2.13	1.03	3.85	2.24	2.54
ENSG00000179583	42.6	45.72	44.11	44.6	60.61	48.3	11.56	7.48	5.08
ENSG00000179588	360.19	357	325.02	332.95	380.69	267.2	671.31	695.06	731.23
ENSG00000206028	0	0.88	1.16	1.04	0	1.03	0	3.74	1.69
ENSG00000284237	7.75	4.4	8.13	5.19	5.32	4.11	0	0	0
ENSG00000183785	2.58	3.52	1.16	0	0	1.03	2.89	1.5	5.93
ENSG00000183783	55.51	56.28	52.24	12.45	13.82	13.36	30.82	44.14	44.91
ENSG00000183780	12.91	10.55	11.61	30.08	30.84	22.61	151.21	148.14	160.14
ENSG00000198121	10299.77	9676.85	9511.58	16214.86	16985.23	18202.62	6521.39	6327.38	6181.12
ENSG00000134962	7.75	5.28	3.48	2.07	3.19	2.06	1.93	8.23	3.39
ENSG00000124357	2394.84	2626.51	2487.59	3046.31	3336.86	2890.92	1410.03	1441	1485.33
ENSG00000124356	1059.93	993.62	975.07	1135.76	1101.65	1202.41	2612.99	2636.6	2579.21
ENSG00000175782	611.94	617.28	593.17	803.85	810.29	823.19	781.1	704.79	788.84
ENSG00000179630	543.52	477.47	485.21	1439.66	1363.24	1548.74	544.17	467.61	507.54
ENSG00000241057	1.29	0.88	2.32	4.15	1.06	4.11	2.89	5.99	5.93
ENSG00000108651	2376.77	2305.56	2178.82	1623.25	1671.62	1535.38	1515.98	1678.92	1579.38
ENSG00000247746	77.46	63.31	59.2	57.05	52.11	80.16	29.86	26.93	24.57
ENSG00000089818	1143.84	1095.62	1060.97	1498.78	1277.11	1470.64	2101.56	2118.11	1986.94
ENSG00000176783	1405.92	1529.13	1500.91	1372.24	1407.9	1313.4	2360.65	2489.2	2337.73
ENSG00000253837	47.77	53.64	56.88	112.02	58.49	105.85	123.28	44.14	77.95
ENSG00000176788	8633.06	8510.88	8289.26	5376.95	5208.39	5145.69	4616.31	4689.61	4662.74
ENSG00000253833	6.46	6.16	5.8	14.52	4.25	5.14	4.82	6.73	7.63
ENSG00000089737	5781.19	6130.57	5747.11	7090.43	6781.12	7263.78	8800.17	9139.8	8717.97
ENSG00000093134	0	0	0	15.56	8.51	9.25	0	0.75	0
ENSG00000099901	3755.58	4040.45	3928.14	1664.74	2149.07	1787.17	1481.3	1771.7	1735.29
ENSG00000048162	751.37	852.05	739.43	516.54	651.85	461.44	802.29	1030.25	847.31
ENSG00000122034	2833.79	2769.84	2802.17	1294.45	1475.96	1173.63	2486.82	2822.15	2348.74
ENSG00000270993	1.29	2.64	2.32	2.07	0	2.06	0	0.75	0.85
ENSG00000230561	9.04	7.03	6.96	9.33	6.38	4.11	10.59	7.48	11.86
ENSG00000230562	7.75	11.43	10.45	2.07	4.25	6.17	7.71	13.47	15.25
ENSG00000119314	2902.22	2522.75	2759.22	1659.55	1177.15	1738.87	3489.44	2727.88	3010.49
ENSG00000230565	16.78	25.5	29.02	48.75	43.6	53.44	26.97	24.69	37.28
ENSG00000146001	12.91	13.19	6.96	4.15	8.51	7.19	6.74	5.24	5.08
ENSG00000146007	2680.16	2672.23	2399.37	2418.8	2868.98	2318.49	2283.6	2612.65	2627.51
ENSG00000146006	25.82	22.86	23.22	38.38	30.84	42.14	5.78	5.24	5.93
ENSG00000146005	0	0	1.16	4.15	1.06	5.14	3.85	2.99	1.69
ENSG00000101843	2074.67	2031.21	1871.21	2193.72	2095.9	2116.03	2334.64	2414.39	2178.43
ENSG00000177788	5.16	3.52	8.13	1.04	7.44	11.3	10.59	5.24	5.08
ENSG00000248746	2.58	1.76	1.16	8.3	3.19	5.14	1.93	1.5	2.54
ENSG00000237691	0	0.88	0	2.07	1.06	1.03	11.56	11.97	9.32
ENSG00000266850	0	0	0	2.07	4.25	2.06	0.96	0.75	1.69
ENSG00000144535	813.34	705.21	713.89	561.14	565.71	553.93	525.87	525.22	552.45
ENSG00000172575	2.58	3.52	5.8	20.74	17.01	20.55	55.86	42.65	49.99
ENSG00000099308	311.14	321.83	302.97	615.07	459.38	574.48	242.71	234.93	260.12
ENSG00000172572	7.75	8.79	6.96	16.6	11.7	14.39	42.38	25.44	22.03
ENSG00000188921	717.81	700.81	684.87	481.27	478.52	507.68	165.66	128.69	128.79
ENSG00000178718	32.28	49.24	39.47	12.45	30.84	16.44	21.19	27.68	27.11
ENSG00000170604	822.38	834.47	776.57	762.36	772.01	730.69	1133.61	1171.65	1173.52
ENSG00000083444	9357.32	10660.8	9750.71	21862.52	28254.84	24575.38	16018.88	16439.82	16312.4
ENSG00000187902	2.58	0	1.16	4.15	2.13	0	0.96	0	0.85
ENSG00000069667	125.23	84.41	102.15	315.31	214.8	324.75	3180.28	2337.32	2642.76
ENSG00000248290	0	0	0	4.15	2.13	7.19	2.89	2.24	3.39
ENSG00000206828	3.87	2.64	3.48	4.15	8.51	6.17	1.93	0.75	0
ENSG00000234199	0	3.52	0	9.33	19.14	15.42	4.82	3.74	3.39
ENSG00000249167	0	1.76	1.16	3.11	7.44	0	10.59	13.47	10.17
ENSG00000241370	16.78	10.55	15.09	19.71	36.15	14.39	17.34	20.2	21.18
ENSG00000200376	0	1.76	0	1.04	1.06	0	3.85	4.49	2.54
ENSG00000237039	71.01	72.1	70.81	67.42	59.55	61.66	59.71	65.09	67.78
ENSG00000237037	23.24	14.95	16.25	22.82	20.2	32.89	18.3	8.23	15.25
ENSG00000177125	395.05	358.76	398.15	410.74	326.45	433.69	486.38	412.25	427.04
ENSG00000237032	3.87	4.4	3.48	4.15	2.13	1.03	0.96	1.5	1.69
ENSG00000265010	1.29	1.76	0	3.11	0	4.11	1.93	0	0.85
ENSG00000005889	1108.99	946.14	1096.95	872.3	649.72	912.6	1565.1	1202.33	1370.95
ENSG00000271155	0	0.88	4.64	5.19	1.06	4.11	0	0.75	2.54
ENSG00000271151	2.58	3.52	1.16	4.15	4.25	2.06	2.89	0.75	0.85
ENSG00000005882	281.44	342.05	294.84	936.61	839	873.54	444.97	413	377.05
ENSG00000279700	1.29	1.76	0	9.33	1.06	6.17	1.93	2.99	3.39
ENSG00000270820	29.69	23.74	27.86	61.2	56.36	52.41	13.48	15.71	9.32
ENSG00000270823	7.75	4.4	9.29	18.67	7.44	34.94	4.82	3.74	4.24
ENSG00000270822	3.87	2.64	1.16	1.04	1.06	2.06	1.93	2.24	3.39
ENSG00000279207	242.71	242.69	261.18	385.85	371.12	391.55	1385.95	1197.09	1309.09
ENSG00000180801	4594.75	4561	4514.35	4287.87	3617.59	4766.47	1893.53	1809.85	1940.34
ENSG00000236636	3.87	6.16	3.48	2.07	4.25	2.06	3.85	4.49	5.08
ENSG00000268388	2725.35	2618.6	2446.96	5711.97	5790.06	6325.49	2005.25	2003.63	2185.21
ENSG00000085465	12.91	5.28	8.13	108.91	148.87	114.07	207.07	238.67	238.94
ENSG00000166337	1948.15	2236.09	2090.6	1889.81	2289.44	1668.98	924.61	1091.6	973.56
ENSG00000145723	245.29	208.4	198.5	192.92	186.09	221.98	494.09	471.36	467.71
ENSG00000080493	1691.24	1587.16	1818.97	2655.28	2166.09	3196.15	5135.44	4207.78	4579.71
ENSG00000226965	9.04	3.52	9.29	8.3	10.63	11.3	12.52	10.47	8.47
ENSG00000145725	3103.62	2666.08	3026.2	2049.55	1620.58	2078.01	1504.42	1280.89	1326.89
ENSG00000274756	7.75	4.4	4.64	13.48	7.44	16.44	5.78	6.73	11.02
ENSG00000089775	286.61	282.26	285.56	514.46	468.95	521.04	607.74	533.45	568.54
ENSG00000199568	1.29	2.64	0	3.11	1.06	1.03	3.85	2.99	4.24
ENSG00000116649	4537.94	5620.57	5114.48	5179.88	5711.37	4715.09	3902.63	4462.16	3946.77
ENSG00000116641	5513.95	5315.45	5650.77	4630.15	3651.62	5247.43	9062.15	7645.68	8002.84
ENSG00000117115	0	0	0	0	2.13	1.03	3.85	1.5	0.85
ENSG00000117114	1003.12	997.14	1037.75	1043.44	781.58	1257.9	806.14	673.36	634.63
ENSG00000165233	1137.39	1263.57	1194.46	1069.37	1350.48	1021.53	1359.95	1449.98	1399.76
ENSG00000082898	9069.43	8805.45	9381.57	6608.13	5154.16	6515.62	11760.85	10517.21	10824.38
ENSG00000117118	2594.95	2713.56	2637.33	1740.45	1986.38	1680.29	3277.55	3895.04	3395.17
ENSG00000073536	924.37	1039.35	1008.73	678.34	651.85	599.15	991.07	949.44	982.88
ENSG00000261302	0	0.88	1.16	1.04	1.06	4.11	0.96	0.75	0.85
ENSG00000273428	0	1.76	1.16	0	0	1.03	0.96	5.24	1.69
ENSG00000261308	3.87	6.16	2.32	3.11	7.44	1.03	0	0	0.85
ENSG00000160191	380.85	357	349.4	301.83	350.91	369.97	158.92	190.79	152.52
ENSG00000152229	732.01	712.24	686.03	848.45	813.48	874.57	1161.54	1055.69	1125.23
ENSG00000109083	468.64	488.02	470.12	968.76	1072.94	852.99	638.56	749.68	689.71
ENSG00000107874	2012.7	2200.04	2018.63	2061.99	2632.91	1865.28	1489.97	1834.54	1727.66
ENSG00000103356	1389.14	1409.54	1401.08	1073.52	942.15	1101.69	866.82	871.63	826.97
ENSG00000103351	481.55	446.69	448.07	444.97	487.02	471.71	561.51	595.55	531.26
ENSG00000107872	259.5	286.66	291.36	359.92	517.86	294.95	353.47	388.31	404.17
ENSG00000160190	7.75	4.4	10.45	5.19	15.95	9.25	8.67	5.99	11.02
ENSG00000173276	954.06	810.73	914.71	789.32	584.85	802.63	4110.66	3321.18	3623.09
ENSG00000146828	1265.2	1482.52	1430.1	2236.25	2722.23	2197.22	1334.91	1420.8	1453.98
ENSG00000146826	861.11	903.06	896.14	1499.82	1799.22	1398.7	521.06	570.86	582.1
ENSG00000110693	236.26	233.9	199.66	328.8	229.69	390.53	396.81	343.42	371.12
ENSG00000275703	11.62	5.28	2.32	18.67	18.08	13.36	3.85	5.24	14.4
ENSG00000048991	1626.69	1570.45	1553.15	989.51	707.14	1054.42	966.03	862.65	800.71
ENSG00000275700	2378.06	2573.75	2431.87	1557.9	1731.17	1532.3	2580.24	2973.28	2883.39
ENSG00000111530	6257.58	5882.61	6066.33	5282.56	4116.31	5251.55	7314.05	6249.57	6748.82
ENSG00000101150	9717.52	10200.04	9445.42	10296.48	10163.7	9694.29	9392.5	10042.86	9832.18
ENSG00000275709	0	1.76	2.32	1.04	4.25	0	0	0	0.85
ENSG00000234678	3.87	1.76	12.77	8.3	12.76	10.28	3.85	7.48	7.63
ENSG00000232386	2.58	3.52	2.32	0	0	3.08	0	0	0
ENSG00000268089	2.58	3.52	12.77	0	1.06	2.06	0.96	2.24	1.69
ENSG00000230953	3.87	4.4	4.64	4.15	3.19	11.3	1.93	2.99	5.93
ENSG00000230956	10.33	7.03	8.13	2.07	3.19	2.06	5.78	13.47	7.63
ENSG00000181038	364.07	362.28	350.56	366.14	420.03	368.94	663.6	787.84	715.98
ENSG00000181031	23.24	21.98	19.73	15.56	25.52	18.5	24.08	20.2	14.4
ENSG00000181035	220.76	197.85	183.41	609.89	614.63	588.87	436.3	482.58	480.42
ENSG00000143373	881.77	883.71	854.35	1021.66	839	996.87	1285.79	1241.98	1270.96
ENSG00000168116	556.43	559.24	568.79	460.53	333.9	473.77	385.25	371.1	359.26
ENSG00000143376	1311.68	1211.69	1164.28	1342.16	1153.76	1202.41	1419.66	1356.46	1182
ENSG00000143374	911.46	902.18	857.83	800.73	844.32	735.83	713.68	795.32	693.1
ENSG00000143375	16.78	23.74	19.73	11.41	22.33	16.44	57.79	57.61	41.52
ENSG00000143379	677.79	650.69	622.19	602.62	489.15	586.82	488.31	421.98	449.92
ENSG00000168118	1414.96	1465.82	1405.73	1353.57	1340.91	1374.03	1843.44	1901.13	1833.58
ENSG00000265681	229.8	232.14	243.77	232.34	206.29	165.46	225.37	233.43	205.9
ENSG00000171943	165.25	200.48	242.61	143.14	127.6	169.57	207.07	182.56	198.27
ENSG00000111877	331.79	294.57	320.38	190.85	163.76	228.15	185.89	146.64	147.43
ENSG00000111875	1053.47	1003.3	1030.79	739.54	754.99	801.61	1241.48	1247.97	1206.57
ENSG00000111879	10.33	7.03	5.8	14.52	22.33	21.58	3.85	7.48	2.54
ENSG00000088808	111.03	87.05	48.75	62.23	46.79	51.38	122.32	134.67	132.18
ENSG00000083857	18869.57	18495.48	21349.41	40940.1	30806.93	48435.49	25667.57	19226.81	23465.38
ENSG00000102081	1525.99	1419.21	1435.91	829.78	743.3	985.56	1817.44	1570.44	1736.14
ENSG00000181781	1.29	2.64	3.48	2.07	2.13	2.06	0	1.5	2.54
ENSG00000272079	1.29	0.88	3.48	1.04	0	1.03	7.71	4.49	6.78
ENSG00000181789	10628.98	11296.54	10314.86	11478.91	10478.46	11901.79	7495.12	7405.52	7199.59
ENSG00000269843	14.2	17.59	11.61	19.71	11.7	14.39	18.3	11.97	19.49
ENSG00000138759	9.04	12.31	11.61	16.6	8.51	18.5	45.27	47.88	54.23
ENSG00000265354	2356.11	2429.54	2361.06	1835.88	2180.97	1840.61	2090.97	2504.92	2211.48
ENSG00000234093	16.78	8.79	13.93	11.41	14.89	10.28	7.71	10.47	7.63
ENSG00000087095	1145.14	1058.69	1101.6	1284.08	1173.96	1366.84	949.65	816.27	830.36
ENSG00000260494	11.62	6.16	6.96	2.07	0	2.06	2.89	2.24	1.69
ENSG00000260490	51.64	61.55	65	33.19	65.93	48.3	45.27	78.56	61.01
ENSG00000260493	0	0	1.16	4.15	2.13	1.03	0.96	0	0
ENSG00000221091	0	0	0	5.19	2.13	4.11	0	0	0
ENSG00000119723	129.1	133.66	113.76	201.22	191.41	197.32	170.48	182.56	165.23
ENSG00000216901	1.29	0.88	2.32	12.45	8.51	8.22	21.19	14.96	16.1
ENSG00000216906	2.58	2.64	4.64	4.15	8.51	4.11	3.85	4.49	0.85
ENSG00000143951	127.81	138.05	142.78	98.54	121.22	115.1	225.37	196.77	214.37
ENSG00000119729	2548.48	2393.49	2405.17	2948.82	2781.78	2845.7	2127.57	2114.37	2022.53
ENSG00000111254	9.04	4.4	4.64	26.97	21.27	31.86	52.01	36.66	38.98
ENSG00000111252	6875.98	7050.34	6952.02	1620.14	1211.18	1785.11	1070.04	924.01	977.79
ENSG00000138617	134.27	175.86	146.26	176.33	151	189.1	427.63	477.34	435.52
ENSG00000079435	107.15	109.03	107.95	75.72	59.55	58.58	111.72	121.21	133.03
ENSG00000180787	19.37	22.86	19.73	29.04	19.14	28.78	100.17	98.76	96.59
ENSG00000233903	5.16	11.43	5.8	6.22	9.57	11.3	5.78	5.24	4.24
ENSG00000147010	3614.86	3539.24	3467.31	2555.71	2184.16	2492.17	2138.16	2075.46	2064.05
ENSG00000135736	424.75	482.74	414.41	476.08	491.28	429.58	384.29	459.38	384.68
ENSG00000173812	17370.69	17188.82	16898.9	12753.65	15171.12	12856.52	40733.91	46373.88	43056.02
ENSG00000188559	166.54	204.88	201.98	224.04	135.05	219.93	522.02	410	449.92
ENSG00000235776	60.68	83.53	69.65	70.53	94.64	46.25	47.19	53.87	49.99
ENSG00000165609	1729.97	1771.82	1711.02	1550.64	1760.94	1602.18	1860.78	1872.7	1775.11
ENSG00000151690	1103.82	959.33	957.66	1017.51	934.7	1284.62	290.87	285.06	315.2
ENSG00000166747	5337.08	5000.66	4884.64	5011.85	3374.08	4964.82	6001.3	5125.05	5398.21
ENSG00000213999	0	2.64	2.32	1.04	5.32	5.14	0	0.75	2.54
ENSG00000213996	7.75	10.55	2.32	49.79	80.82	38.02	13.48	12.72	14.4
ENSG00000213997	5.16	4.4	5.8	4.15	3.19	9.25	2.89	1.5	2.54
ENSG00000213994	0	0	1.16	2.07	2.13	3.08	10.59	8.98	6.78
ENSG00000213995	1195.49	1216.97	1181.69	1765.35	2140.57	1821.08	1086.42	1246.47	1172.68
ENSG00000187066	19.37	17.59	22.06	50.82	52.11	40.08	13.48	14.22	20.34
ENSG00000151694	1460.15	1168.61	1254.82	1187.62	917.69	1438.78	1582.43	1235.25	1456.52
ENSG00000187068	145.89	122.22	134.65	42.53	28.71	42.14	167.59	154.13	171.16
ENSG00000263219	5.16	6.16	9.29	5.19	10.63	5.14	3.85	2.99	0.85
ENSG00000114757	5.16	3.52	4.64	9.33	3.19	21.58	7.71	11.22	12.71
ENSG00000119185	3298.56	3480.32	3368.64	2809.83	3149.71	2680.24	4539.26	5211.84	4729.68
ENSG00000090013	1179.99	1324.25	1239.73	879.56	1022.96	735.83	777.25	915.78	842.23
ENSG00000214413	482.84	444.93	446.91	453.27	440.24	410.05	497.94	501.28	491.44
ENSG00000258445	9.04	11.43	9.29	3.11	0	1.03	3.85	1.5	1.69
ENSG00000258441	281.44	291.05	304.13	614.03	513.61	632.04	1036.33	848.44	912.55
ENSG00000112759	881.77	1179.16	1139.9	624.41	770.94	706.03	284.13	322.47	315.2
ENSG00000152952	7166.46	6658.16	6809.24	12971.47	12067.14	13812.28	94396.96	85158.93	85098.67
ENSG00000152953	538.36	508.24	527	990.54	856.01	1017.42	917.87	908.29	930.35
ENSG00000258365	0	3.52	1.16	3.11	2.13	3.08	0.96	1.5	1.69
ENSG00000222011	67.13	61.55	55.72	88.16	77.63	80.16	192.63	157.12	156.75
ENSG00000222014	2.58	0.88	2.32	1.04	3.19	2.06	1.93	2.24	0.85
ENSG00000227028	14.2	7.03	13.93	31.12	25.52	14.39	46.23	62.1	55.08
ENSG00000232177	1.29	0.88	1.16	4.15	1.06	3.08	0	0	0
ENSG00000116985	1.29	0.88	0	6.22	5.32	2.06	3.85	8.23	5.08
ENSG00000116984	1910.71	1647.83	1699.41	1487.37	1130.36	1617.6	1596.88	1303.33	1415.01
ENSG00000232176	58.1	64.19	60.36	45.64	54.23	30.83	26.97	20.2	30.5
ENSG00000070182	15.49	12.31	15.09	7.26	8.51	13.36	19.26	13.47	13.56
ENSG00000170965	2.58	3.52	4.64	3.11	5.32	3.08	2.89	1.5	1.69
ENSG00000084207	10239.09	11205.97	10216.19	12946.58	17860.38	12038.47	5596.78	7066.59	5957.43
ENSG00000196411	2313.51	2538.58	2419.1	2141.86	2454.26	2182.83	1513.09	1498.61	1605.65
ENSG00000262410	1.29	1.76	5.8	8.3	10.63	2.06	0.96	2.99	3.39
ENSG00000181819	16.78	18.47	20.89	10.37	12.76	16.44	37.56	21.7	27.96
ENSG00000196417	294.35	283.14	299.49	225.08	185.03	219.93	272.57	251.39	250.8
ENSG00000184863	1289.73	1238.07	1318.67	1557.9	1194.17	1506.61	1893.53	1624.31	1748
ENSG00000196418	166.54	117.83	159.03	76.75	72.31	87.35	130.99	155.62	137.26
ENSG00000181817	905.01	1022.64	1009.89	912.75	1147.38	826.27	1556.43	1955.75	1666.66
ENSG00000184860	40.02	32.53	31.34	7.26	11.7	14.39	30.82	41.15	46.6
ENSG00000184867	2331.58	2291.49	2263.56	4641.56	4605.46	4829.16	1358.02	1369.92	1437.88
ENSG00000214322	3.87	8.79	3.48	1.04	1.06	3.08	6.74	2.99	5.08
ENSG00000262468	23.24	20.22	18.57	41.49	49.98	53.44	49.12	62.85	56.77
ENSG00000212710	0	0	0	6.22	5.32	2.06	5.78	5.24	9.32
ENSG00000108219	3607.11	3885.69	3665.8	3287.99	3197.56	3330.77	1931.09	1911.61	1938.64
ENSG00000212719	1196.78	1187.07	1175.89	709.46	595.49	744.05	905.35	807.29	858.32
ENSG00000256518	0	0	0	0	1.06	1.03	0	2.24	5.08
ENSG00000113805	872.73	806.33	848.54	1344.24	1093.15	1534.36	1051.74	857.42	919.33
ENSG00000116329	9.04	4.4	2.32	4.15	6.38	4.11	1.93	3.74	2.54
ENSG00000076555	81.33	117.83	78.93	173.22	129.73	167.52	65.49	55.37	53.38
ENSG00000076554	0	0	0	0	1.06	0	14.45	11.97	15.25
ENSG00000182541	1236.8	1287.32	1289.65	1977.98	1720.53	1935.16	1664.3	1708.1	1757.32
ENSG00000182544	1702.86	2040.89	1765.57	1920.93	2737.12	1930.02	2118.9	2298.42	2130.14
ENSG00000097096	163.96	164.43	171.8	216.78	151	239.45	318.8	221.46	278.76
ENSG00000125249	1786.77	1660.14	1722.62	1116.05	787.96	1073.95	2304.78	2046.28	2151.32
ENSG00000125246	7.75	12.31	8.13	22.82	15.95	18.5	13.48	14.96	16.1
ENSG00000125247	490.59	474.83	510.75	253.08	255.21	276.45	148.32	116.72	124.55
ENSG00000150628	10.33	7.03	6.96	21.78	13.82	9.25	43.34	38.16	33.89
ENSG00000124198	2829.92	2761.04	2939.14	2433.32	1695.01	2519.92	5521.66	4299.06	4888.97
ENSG00000173727	107.15	89.69	85.9	182.55	215.86	168.54	286.05	307.5	297.41
ENSG00000150625	0	0	0	1.04	1.06	2.06	4.82	2.99	0.85
ENSG00000150627	157.5	122.22	135.81	138.99	79.75	165.46	86.68	62.85	94.9
ENSG00000124191	1804.85	1922.18	1657.62	961.5	943.21	895.13	499.87	591.06	514.32
ENSG00000124193	6866.94	6382.06	6921.84	8507.28	9107.77	8417.89	4805.09	5182.66	4879.65
ENSG00000082438	591.29	512.64	560.67	620.26	393.45	637.17	2808.5	2174.97	2378.4
ENSG00000107798	3552.89	3278.08	3297.83	2028.8	2271.36	2310.27	1017.07	959.92	968.47
ENSG00000226816	1.29	0	2.32	0	0	4.11	0.96	0.75	0
ENSG00000239306	2043.69	2322.27	2089.44	873.34	869.84	873.54	1015.15	1023.51	919.33
ENSG00000239305	357.61	355.24	422.53	764.43	845.38	800.58	614.48	656.16	699.88
ENSG00000255521	1.29	8.79	5.8	60.16	48.92	59.61	4.82	5.99	6.78
ENSG00000283930	14.2	12.31	17.41	46.67	17.01	40.08	5.78	1.5	0
ENSG00000108828	15866.65	16944.37	14981.27	12473.6	12591.38	12303.62	9516.75	10041.36	9525.45
ENSG00000019102	36.15	22.86	31.34	2.07	1.06	3.08	9.63	4.49	7.63
ENSG00000187889	0	0.88	0	1.04	4.25	3.08	1.93	0.75	1.69
ENSG00000185013	6.46	1.76	3.48	4.15	0	4.11	12.52	7.48	7.63
ENSG00000185015	101.99	104.64	113.76	20.74	31.9	34.94	43.34	44.89	46.6
ENSG00000123977	41.31	43.97	44.11	42.53	36.15	40.08	69.35	73.32	70.33
